jurisdiction_id,authority_id,source_id,capability_type,source_url,platform_family,smallest_observed_unit,valid_from,valid_to,evidence_snapshot_sha256,verification_status,assessment_method,evidence_reference,notes
us:oh:county:perry,us:authority:oh:board-of-elections:perry-county-board-of-elections,legacy:us:oh:county:perry:source:1,final,https://www.boe.ohio.gov/perry/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:perry:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:perry,us:authority:oh:board-of-elections:perry-county-board-of-elections,legacy:us:oh:county:perry:source:1,election_night,https://www.boe.ohio.gov/perry/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:perry:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:pickaway,us:authority:oh:board-of-elections:pickaway-county-board-of-elections,legacy:us:oh:county:pickaway:source:1,final,https://www.boe.ohio.gov/pickaway/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:pickaway:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:pickaway,us:authority:oh:board-of-elections:pickaway-county-board-of-elections,legacy:us:oh:county:pickaway:source:1,election_night,https://www.boe.ohio.gov/pickaway/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:pickaway:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:pike,us:authority:oh:board-of-elections:pike-county-board-of-elections,legacy:us:oh:county:pike:source:1,final,https://www.boe.ohio.gov/pike/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:pike:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:pike,us:authority:oh:board-of-elections:pike-county-board-of-elections,legacy:us:oh:county:pike:source:1,election_night,https://www.boe.ohio.gov/pike/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:pike:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:preble,us:authority:oh:board-of-elections:preble-county-board-of-elections,legacy:us:oh:county:preble:source:1,final,https://www.boe.ohio.gov/preble/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:preble:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:preble,us:authority:oh:board-of-elections:preble-county-board-of-elections,legacy:us:oh:county:preble:source:1,election_night,https://www.boe.ohio.gov/preble/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:preble:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:putnam,us:authority:oh:board-of-elections:putnam-county-board-of-elections,legacy:us:oh:county:putnam:source:1,final,https://www.boe.ohio.gov/putnam/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:putnam:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:putnam,us:authority:oh:board-of-elections:putnam-county-board-of-elections,legacy:us:oh:county:putnam:source:1,election_night,https://www.boe.ohio.gov/putnam/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:putnam:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:richland,us:authority:oh:board-of-elections:richland-county-board-of-elections,legacy:us:oh:county:richland:source:1,final,https://www.boe.ohio.gov/richland/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:richland:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:richland,us:authority:oh:board-of-elections:richland-county-board-of-elections,legacy:us:oh:county:richland:source:1,election_night,https://www.boe.ohio.gov/richland/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:richland:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:ross,us:authority:oh:board-of-elections:ross-county-board-of-elections,legacy:us:oh:county:ross:source:1,final,https://www.boe.ohio.gov/ross/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:ross:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:ross,us:authority:oh:board-of-elections:ross-county-board-of-elections,legacy:us:oh:county:ross:source:1,election_night,https://www.boe.ohio.gov/ross/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:ross:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:sandusky,us:authority:oh:board-of-elections:sandusky-county-board-of-elections,legacy:us:oh:county:sandusky:source:1,final,https://www.boe.ohio.gov/sandusky/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:sandusky:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:sandusky,us:authority:oh:board-of-elections:sandusky-county-board-of-elections,legacy:us:oh:county:sandusky:source:1,election_night,https://www.boe.ohio.gov/sandusky/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:sandusky:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:scioto,us:authority:oh:board-of-elections:scioto-county-board-of-elections,legacy:us:oh:county:scioto:source:1,final,https://www.boe.ohio.gov/scioto/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:scioto:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:scioto,us:authority:oh:board-of-elections:scioto-county-board-of-elections,legacy:us:oh:county:scioto:source:1,election_night,https://www.boe.ohio.gov/scioto/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:scioto:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:seneca,us:authority:oh:board-of-elections:seneca-county-board-of-elections,legacy:us:oh:county:seneca:source:1,final,https://www.boe.ohio.gov/seneca/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:seneca:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:seneca,us:authority:oh:board-of-elections:seneca-county-board-of-elections,legacy:us:oh:county:seneca:source:1,election_night,https://www.boe.ohio.gov/seneca/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:seneca:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:shelby,us:authority:oh:board-of-elections:shelby-county-board-of-elections,legacy:us:oh:county:shelby:source:1,final,https://www.boe.ohio.gov/shelby/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:shelby:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:shelby,us:authority:oh:board-of-elections:shelby-county-board-of-elections,legacy:us:oh:county:shelby:source:1,election_night,https://www.boe.ohio.gov/shelby/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:shelby:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:tuscarawas,us:authority:oh:board-of-elections:tuscarawas-county-board-of-elections,legacy:us:oh:county:tuscarawas:source:1,final,https://www.boe.ohio.gov/tuscarawas/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:tuscarawas:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:tuscarawas,us:authority:oh:board-of-elections:tuscarawas-county-board-of-elections,legacy:us:oh:county:tuscarawas:source:1,election_night,https://www.boe.ohio.gov/tuscarawas/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:tuscarawas:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:union,us:authority:oh:board-of-elections:union-county-board-of-elections,legacy:us:oh:county:union:source:1,final,https://www.boe.ohio.gov/union/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:union:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:union,us:authority:oh:board-of-elections:union-county-board-of-elections,legacy:us:oh:county:union:source:1,election_night,https://www.boe.ohio.gov/union/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:union:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:van-wert,us:authority:oh:board-of-elections:van-wert-county-board-of-elections,legacy:us:oh:county:van-wert:source:1,final,https://www.boe.ohio.gov/van-wert/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:van-wert:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:van-wert,us:authority:oh:board-of-elections:van-wert-county-board-of-elections,legacy:us:oh:county:van-wert:source:1,election_night,https://www.boe.ohio.gov/van-wert/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:van-wert:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:vinton,us:authority:oh:board-of-elections:vinton-county-board-of-elections,legacy:us:oh:county:vinton:source:1,final,https://www.boe.ohio.gov/vinton/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:vinton:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:vinton,us:authority:oh:board-of-elections:vinton-county-board-of-elections,legacy:us:oh:county:vinton:source:1,election_night,https://www.boe.ohio.gov/vinton/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:vinton:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:washington,us:authority:oh:board-of-elections:washington-county-board-of-elections,legacy:us:oh:county:washington:source:1,final,https://www.boe.ohio.gov/washington/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:washington:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:washington,us:authority:oh:board-of-elections:washington-county-board-of-elections,legacy:us:oh:county:washington:source:1,election_night,https://www.boe.ohio.gov/washington/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:washington:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:wayne,us:authority:oh:board-of-elections:wayne-county-board-of-elections,legacy:us:oh:county:wayne:source:1,final,https://www.boe.ohio.gov/wayne/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:wayne:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:wayne,us:authority:oh:board-of-elections:wayne-county-board-of-elections,legacy:us:oh:county:wayne:source:1,election_night,https://www.boe.ohio.gov/wayne/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:wayne:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:williams,us:authority:oh:board-of-elections:williams-county-board-of-elections,legacy:us:oh:county:williams:source:1,final,https://www.boe.ohio.gov/williams/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:williams:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:williams,us:authority:oh:board-of-elections:williams-county-board-of-elections,legacy:us:oh:county:williams:source:1,election_night,https://www.boe.ohio.gov/williams/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:williams:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:wyandot,us:authority:oh:board-of-elections:wyandot-county-board-of-elections,legacy:us:oh:county:wyandot:source:1,final,https://www.boe.ohio.gov/wyandot/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:wyandot:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:wyandot,us:authority:oh:board-of-elections:wyandot-county-board-of-elections,legacy:us:oh:county:wyandot:source:1,election_night,https://www.boe.ohio.gov/wyandot/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:wyandot:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:adams,us:authority:pa:county-election-office:adams-county-election-office,legacy:us:pa:county:adams:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:adams:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:allegheny,us:authority:pa:county-election-office:allegheny-county-election-office,legacy:us:pa:county:allegheny:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:allegheny:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:armstrong,us:authority:pa:county-election-office:armstrong-county-election-office,legacy:us:pa:county:armstrong:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:armstrong:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:beaver,us:authority:pa:county-election-office:beaver-county-election-office,legacy:us:pa:county:beaver:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:beaver:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:bedford,us:authority:pa:county-election-office:bedford-county-election-office,legacy:us:pa:county:bedford:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:bedford:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:berks,us:authority:pa:county-election-office:berks-county-election-office,legacy:us:pa:county:berks:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:berks:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:blair,us:authority:pa:county-election-office:blair-county-election-office,legacy:us:pa:county:blair:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:blair:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:bradford,us:authority:pa:county-election-office:bradford-county-election-office,legacy:us:pa:county:bradford:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:bradford:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:bucks,us:authority:pa:county-election-office:bucks-county-election-office,legacy:us:pa:county:bucks:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:bucks:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:butler,us:authority:pa:county-election-office:butler-county-election-office,legacy:us:pa:county:butler:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:butler:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:cambria,us:authority:pa:county-election-office:cambria-county-election-office,legacy:us:pa:county:cambria:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:cambria:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:cameron,us:authority:pa:county-election-office:cameron-county-election-office,legacy:us:pa:county:cameron:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:cameron:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:carbon,us:authority:pa:county-election-office:carbon-county-election-office,legacy:us:pa:county:carbon:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:carbon:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:centre,us:authority:pa:county-election-office:centre-county-election-office,legacy:us:pa:county:centre:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:centre:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:chester,us:authority:pa:county-election-office:chester-county-election-office,legacy:us:pa:county:chester:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:chester:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:clarion,us:authority:pa:county-election-office:clarion-county-election-office,legacy:us:pa:county:clarion:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:clarion:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:clearfield,us:authority:pa:county-election-office:clearfield-county-election-office,legacy:us:pa:county:clearfield:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:clearfield:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:clinton,us:authority:pa:county-election-office:clinton-county-election-office,legacy:us:pa:county:clinton:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:clinton:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:columbia,us:authority:pa:county-election-office:columbia-county-election-office,legacy:us:pa:county:columbia:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:columbia:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:crawford,us:authority:pa:county-election-office:crawford-county-election-office,legacy:us:pa:county:crawford:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:crawford:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:cumberland,us:authority:pa:county-election-office:cumberland-county-election-office,legacy:us:pa:county:cumberland:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:cumberland:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:dauphin,us:authority:pa:county-election-office:dauphin-county-election-office,legacy:us:pa:county:dauphin:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:dauphin:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:delaware,us:authority:pa:county-election-office:delaware-county-election-office,legacy:us:pa:county:delaware:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:delaware:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:elk,us:authority:pa:county-election-office:elk-county-election-office,legacy:us:pa:county:elk:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:elk:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:erie,us:authority:pa:county-election-office:erie-county-election-office,legacy:us:pa:county:erie:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:erie:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:fayette,us:authority:pa:county-election-office:fayette-county-election-office,legacy:us:pa:county:fayette:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:fayette:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:forest,us:authority:pa:county-election-office:forest-county-election-office,legacy:us:pa:county:forest:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:forest:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:franklin,us:authority:pa:county-election-office:franklin-county-election-office,legacy:us:pa:county:franklin:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:franklin:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:fulton,us:authority:pa:county-election-office:fulton-county-election-office,legacy:us:pa:county:fulton:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:fulton:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:greene,us:authority:pa:county-election-office:greene-county-election-office,legacy:us:pa:county:greene:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:greene:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:huntingdon,us:authority:pa:county-election-office:huntingdon-county-election-office,legacy:us:pa:county:huntingdon:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:huntingdon:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:indiana,us:authority:pa:county-election-office:indiana-county-election-office,legacy:us:pa:county:indiana:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:indiana:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:jefferson,us:authority:pa:county-election-office:jefferson-county-election-office,legacy:us:pa:county:jefferson:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:jefferson:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:juniata,us:authority:pa:county-election-office:juniata-county-election-office,legacy:us:pa:county:juniata:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:juniata:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:lackawanna,us:authority:pa:county-election-office:lackawanna-county-election-office,legacy:us:pa:county:lackawanna:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:lackawanna:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:lancaster,us:authority:pa:county-election-office:lancaster-county-election-office,legacy:us:pa:county:lancaster:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:lancaster:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:lawrence,us:authority:pa:county-election-office:lawrence-county-election-office,legacy:us:pa:county:lawrence:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:lawrence:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:lebanon,us:authority:pa:county-election-office:lebanon-county-election-office,legacy:us:pa:county:lebanon:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:lebanon:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:lehigh,us:authority:pa:county-election-office:lehigh-county-election-office,legacy:us:pa:county:lehigh:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:lehigh:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:luzerne,us:authority:pa:county-election-office:luzerne-county-election-office,legacy:us:pa:county:luzerne:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:luzerne:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:lycoming,us:authority:pa:county-election-office:lycoming-county-election-office,legacy:us:pa:county:lycoming:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:lycoming:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:mckean,us:authority:pa:county-election-office:mckean-county-election-office,legacy:us:pa:county:mckean:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:mckean:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:mercer,us:authority:pa:county-election-office:mercer-county-election-office,legacy:us:pa:county:mercer:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:mercer:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:mifflin,us:authority:pa:county-election-office:mifflin-county-election-office,legacy:us:pa:county:mifflin:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:mifflin:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:monroe,us:authority:pa:county-election-office:monroe-county-election-office,legacy:us:pa:county:monroe:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:monroe:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:montgomery,us:authority:pa:county-election-office:montgomery-county-election-office,legacy:us:pa:county:montgomery:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:montgomery:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:montour,us:authority:pa:county-election-office:montour-county-election-office,legacy:us:pa:county:montour:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:montour:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
